agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
19,50,10.6172,4.2579,3.4566,-0.451351,-0.005465,-0.009027,0,0,0.21405,0.091894,"[0.42, 0.18, 0.22, 0.1, 0.08]"
19,100,9.6007,4.2083,2.7274,-0.885516,-0.007318,-0.008855,0,0,0.257601,0.118858,"[0.37, 0.23, 0.23, 0.1, 0.07]"
19,150,8.5136,3.8023,1.713,-1.252646,-0.00705,-0.008351,0,0,0.266115,0.123592,"[0.38, 0.226667, 0.233333, 0.093333, 0.066667]"
19,200,7.5012,3.6063,0.7867,-1.647376,-0.007632,-0.008237,0,0,0.452525,0.204188,"[0.36, 0.25, 0.23, 0.085, 0.075]"
19,250,6.5293,3.3806,0.8147,-2.262979,-0.010677,-0.009058,0,0,1.878026,0.533649,"[0.348, 0.24, 0.236, 0.092, 0.084]"
19,300,5.6674,2.7767,1.2677,-2.973577,-0.013044,-0.01044,0,0,0.154641,0.087709,"[0.356667, 0.226667, 0.23, 0.103333, 0.083333]"
19,350,5.0534,2.1024,2.1206,-3.734152,-0.014307,-0.012408,0,0,0.232258,0.09713,"[0.334286, 0.24, 0.242857, 0.094286, 0.088571]"
19,400,3.8746,2.2859,1.1291,-4.105856,-0.009674,-0.012292,0,0,0.074428,0.03154,"[0.35, 0.2325, 0.24, 0.0925, 0.085]"
19,450,2.9188,2.5927,0.4153,-4.563098,-0.009595,-0.011501,0,0,0.043547,0.024701,"[0.344444, 0.237778, 0.237778, 0.091111, 0.088889]"
19,500,1.959,3.1394,2.3445,-1.548939,0.018562,0.007123,1,44,0.03789,0.016055,"[0.352, 0.232, 0.234, 0.09, 0.092]"
19,550,1.2395,3.8233,2.8335,-2.236734,-0.002164,0.007487,1,94,0.09854,0.048938,"[0.341818, 0.238182, 0.238182, 0.087273, 0.094545]"
19,600,0.5906,4.5329,3.5566,-2.961357,-0.010053,0.005722,1,144,0.02866,0.009553,"[0.33, 0.246667, 0.243333, 0.083333, 0.096667]"
19,650,-0.1538,5.1231,4.2815,-3.716337,-0.013308,0.004234,1,194,0.030706,0.018483,"[0.324615, 0.253846, 0.238462, 0.083077, 0.1]"
19,700,-0.5437,6.0546,5.2851,-4.437052,-0.013985,-0.014441,1,244,0.025416,0.008472,"[0.311429, 0.267143, 0.247143, 0.08, 0.094286]"
19,750,-0.184,6.8373,5.9562,-5.131269,-0.013783,-0.014473,1,294,0.19734,0.09851,"[0.301333, 0.262667, 0.266667, 0.077333, 0.092]"
19,800,0.7329,7.2266,8.9514,-6.330327,-0.019923,-0.016845,1,344,0.159167,0.058335,"[0.3025, 0.26, 0.26625, 0.07875, 0.0925]"
19,850,1.6573,7.6162,8.4718,-6.824403,-0.013869,-0.01554,1,394,0.069645,0.039278,"[0.307059, 0.256471, 0.264706, 0.082353, 0.089412]"
19,900,2.7724,7.8451,7.8418,-7.248391,-0.010463,-0.014057,1,444,0.24595,0.091419,"[0.31, 0.253333, 0.268889, 0.081111, 0.086667]"
19,950,3.7767,7.4484,6.8936,-7.618752,-0.008328,-0.012437,1,494,0.0024,0.0006,"[0.309474, 0.252632, 0.271579, 0.08, 0.086316]"
19,1000,4.803,7.0509,5.9776,-7.995563,-0.007769,-0.008326,1,544,0.206454,0.10587,"[0.312, 0.255, 0.27, 0.078, 0.085]"
19,1050,5.8476,6.6992,5.1687,-8.413777,-0.008178,-0.007947,1,594,0.185941,0.07687,"[0.315238, 0.253333, 0.268571, 0.078095, 0.084762]"
19,1100,6.6792,5.8802,5.4039,-9.020825,-0.011543,-0.008862,1,644,0.105054,0.039134,"[0.319091, 0.253636, 0.266364, 0.076364, 0.084545]"
19,1150,7.7678,5.626,4.7873,-9.437504,-0.009744,-0.009094,1,694,0.131267,0.067545,"[0.32, 0.257391, 0.265217, 0.074783, 0.082609]"
19,1200,8.6659,4.9313,3.9454,-9.839125,-0.008739,-0.009218,1,744,0.044906,0.015094,"[0.324167, 0.253333, 0.265833, 0.074167, 0.0825]"
19,1250,9.2775,3.9629,2.9759,-10.185214,-0.007599,-0.008857,1,794,0.035265,0.014062,"[0.3248, 0.2568, 0.2648, 0.072, 0.0816]"
19,1300,10.3171,3.7709,3.068,-10.783646,-0.010596,-0.008814,1,844,0.152587,0.056534,"[0.325385, 0.259231, 0.261538, 0.073077, 0.080769]"
19,1350,11.0694,3.4621,3.2163,-11.373295,-0.011232,-0.009679,1,894,0.022981,0.00766,"[0.316296, 0.26, 0.271111, 0.073333, 0.079259]"
