agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
16,50,7.3853,1.0903,1.0979,-0.550355,-0.007099,-0.011007,0,0,0.080686,0.072079,"[0.28, 0.32, 0.2, 0.1, 0.1]"
16,100,6.703,1.5017,1.3895,-1.208671,-0.010908,-0.012087,0,0,0.0,0.0,"[0.26, 0.31, 0.22, 0.1, 0.11]"
16,150,6.4248,2.3739,0.8502,-1.700816,-0.010207,-0.011339,0,0,0.027077,0.02227,"[0.26, 0.333333, 0.2, 0.093333, 0.113333]"
16,200,5.6013,2.3553,1.5402,-2.428811,-0.013013,-0.012144,0,0,0.150523,0.09341,"[0.22, 0.39, 0.19, 0.09, 0.11]"
16,250,6.0517,1.7553,1.9636,-3.153501,-0.014316,-0.013016,0,0,0.118737,0.059227,"[0.208, 0.384, 0.196, 0.092, 0.12]"
16,300,6.5181,0.7922,1.9117,-3.733121,-0.012651,-0.012622,0,0,0.007607,0.001902,"[0.233333, 0.356667, 0.2, 0.093333, 0.116667]"
16,350,7.4316,0.812,1.317,-4.18417,-0.010082,-0.012417,0,0,0.322206,0.137223,"[0.228571, 0.365714, 0.208571, 0.091429, 0.105714]"
16,400,8.4301,0.9041,0.5779,-4.596359,-0.008848,-0.010838,0,0,0.446517,0.177441,"[0.23, 0.3525, 0.23, 0.085, 0.1025]"
16,450,9.2153,0.2111,0.8178,-5.244337,-0.011837,-0.010454,0,0,0.146157,0.08936,"[0.242222, 0.331111, 0.237778, 0.088889, 0.1]"
16,500,9.7098,-0.2715,1.4562,-5.932026,-0.012814,-0.010995,0,0,0.111469,0.06061,"[0.234, 0.344, 0.24, 0.084, 0.098]"
16,550,10.6362,-0.4345,2.1759,-6.665969,-0.013955,-0.012409,0,0,0.04484,0.03305,"[0.229091, 0.343636, 0.245455, 0.087273, 0.094545]"
16,600,10.1346,0.3543,1.3055,-7.021874,-0.009347,-0.012128,0,0,0.22662,0.11338,"[0.23, 0.358333, 0.24, 0.083333, 0.088333]"
16,650,10.0309,1.1419,1.0406,-7.578907,-0.010665,-0.011673,0,0,0.057926,0.040424,"[0.235385, 0.347692, 0.241538, 0.081538, 0.093846]"
16,700,10.8002,1.7304,1.9427,-8.299328,-0.013071,-0.011837,0,0,0.163647,0.101087,"[0.23, 0.347143, 0.254286, 0.08, 0.088571]"
16,750,10.7651,2.5412,2.3433,-8.919429,-0.01236,-0.011267,0,0,0.066955,0.033045,"[0.22, 0.358667, 0.258667, 0.078667, 0.084]"
16,800,10.469,3.3784,2.7955,-9.619869,-0.013653,-0.01299,0,0,0.066035,0.041974,"[0.2175, 0.34625, 0.26875, 0.08375, 0.08375]"
16,850,10.4527,4.4346,3.4558,-10.331943,-0.014144,-0.013765,0,0,0.163543,0.068496,"[0.225882, 0.334118, 0.274118, 0.084706, 0.081176]"
16,900,10.6994,5.2519,4.2263,-11.066034,-0.014304,-0.013834,0,0,0.07673,0.067521,"[0.216667, 0.345556, 0.272222, 0.083333, 0.082222]"
16,950,9.6048,5.2301,3.6068,-11.482132,-0.010338,-0.012814,0,0,0.266307,0.107674,"[0.222105, 0.346316, 0.270526, 0.081053, 0.08]"
16,1000,8.6188,5.3461,3.4028,-12.021344,-0.010686,-0.012007,0,0,0.199579,0.071954,"[0.224, 0.34, 0.275, 0.083, 0.078]"
16,1050,7.6388,4.9783,3.0002,-12.500814,-0.009927,-0.010844,0,0,0.02011,0.006703,"[0.227619, 0.339048, 0.273333, 0.082857, 0.077143]"
16,1100,6.7049,4.2974,4.0175,-13.254285,-0.014034,-0.010941,0,0,2.901179,0.75694,"[0.233636, 0.337273, 0.271818, 0.081818, 0.075455]"
16,1150,7.4085,3.5295,2.9885,-13.658483,-0.009984,-0.010882,0,0,0.246792,0.124128,"[0.242609, 0.332174, 0.266087, 0.085217, 0.073913]"
16,1200,8.3775,2.9321,2.0299,-14.026756,-0.008462,-0.010027,0,0,0.130174,0.045679,"[0.2475, 0.3275, 0.2675, 0.084167, 0.073333]"
16,1250,8.8432,1.997,1.0093,-14.382638,-0.007527,-0.009409,0,0,0.0,0.0,"[0.248, 0.3256, 0.2696, 0.0832, 0.0736]"
16,1300,9.5526,1.4494,0.7123,-14.933236,-0.010242,-0.008395,0,0,0.064923,0.044594,"[0.249231, 0.323846, 0.268462, 0.085385, 0.073077]"
16,1350,10.5666,1.1091,1.5704,-15.62486,-0.012584,-0.009832,0,0,0.046081,0.019481,"[0.248889, 0.323704, 0.273333, 0.082963, 0.071111]"
