agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
12,50,1.7829,3.0984,1.1196,-0.658629,-0.008667,-0.013173,0,0,0.082132,0.07604,"[0.26, 0.3, 0.18, 0.12, 0.14]"
12,100,1.9492,3.9636,1.4257,-1.299851,-0.011227,-0.012999,0,0,0.300202,0.134796,"[0.18, 0.33, 0.28, 0.09, 0.12]"
12,150,2.6361,4.584,1.4837,-1.901448,-0.011897,-0.012676,0,0,0.087146,0.034717,"[0.18, 0.333333, 0.286667, 0.073333, 0.126667]"
12,200,3.6628,4.8283,0.8943,-2.353574,-0.010371,-0.011768,0,0,0.079078,0.053372,"[0.205, 0.34, 0.27, 0.07, 0.115]"
12,250,4.4367,5.5306,0.6411,-2.902931,-0.010706,-0.011222,0,0,0.01789,0.005963,"[0.244, 0.312, 0.256, 0.076, 0.112]"
12,300,5.1196,5.7896,0.7986,-3.594427,-0.012647,-0.011473,0,0,0.140125,0.069226,"[0.216667, 0.32, 0.253333, 0.08, 0.13]"
12,350,5.646,6.4515,1.4609,-1.286881,0.028648,0.003073,1,17,6.472056,6.472056,"[0.205714, 0.348571, 0.245714, 0.08, 0.12]"
12,400,4.6479,6.0942,2.4928,-2.053265,-0.000517,0.001502,1,67,0.320859,0.174996,"[0.22, 0.3525, 0.24, 0.075, 0.1125]"
12,450,4.3747,5.453,2.1801,-2.530724,-0.005872,0.001861,1,117,0.25764,0.098422,"[0.244444, 0.34, 0.24, 0.073333, 0.102222]"
12,500,4.9555,4.9142,2.9207,-3.298845,-0.011832,0.001478,1,167,0.083987,0.048006,"[0.246, 0.334, 0.238, 0.074, 0.108]"
12,550,5.1165,3.8489,3.4253,-3.979776,-0.01287,-0.013464,1,217,0.081134,0.039497,"[0.26, 0.32, 0.24, 0.076364, 0.103636]"
12,600,5.4248,2.7986,2.6961,-4.403935,-0.010184,-0.011753,1,267,0.079941,0.037812,"[0.265, 0.32, 0.238333, 0.075, 0.101667]"
12,650,6.267,2.2292,1.7481,-4.774322,-0.008354,-0.011218,1,317,0.24444,0.103111,"[0.263077, 0.32, 0.244615, 0.073846, 0.098462]"
12,700,7.096,1.3984,1.0859,-5.221885,-0.008852,-0.009615,1,367,0.059271,0.031623,"[0.277143, 0.311429, 0.24, 0.074286, 0.097143]"
12,750,6.7707,0.6611,1.8176,-5.948233,-0.012578,-0.009842,1,417,0.104836,0.073863,"[0.270667, 0.298667, 0.26, 0.074667, 0.096]"
12,800,6.2875,1.4903,1.7868,-6.51206,-0.011579,-0.010541,1,467,0.244447,0.119857,"[0.27125, 0.29375, 0.26625, 0.0725, 0.09625]"
12,850,6.7091,2.4854,1.3791,-6.990531,-0.010267,-0.011081,1,517,0.130021,0.062758,"[0.276471, 0.289412, 0.268235, 0.071765, 0.094118]"
12,900,7.5885,2.9643,1.0484,-7.494393,-0.010177,-0.011363,1,567,0.087626,0.046187,"[0.277778, 0.284444, 0.273333, 0.072222, 0.092222]"
12,950,8.4885,3.2768,1.3671,-8.128126,-0.011746,-0.010899,1,617,0.267449,0.107086,"[0.276842, 0.288421, 0.271579, 0.070526, 0.092632]"
12,1000,9.3666,2.8312,1.5995,-8.794603,-0.012831,-0.011413,1,667,0.119315,0.058564,"[0.28, 0.287, 0.266, 0.071, 0.096]"
12,1050,10.3253,3.1229,2.5026,-9.555232,-0.01436,-0.012824,1,717,0.058503,0.057333,"[0.282857, 0.292381, 0.258095, 0.071429, 0.095238]"
12,1100,10.2569,4.0654,3.3131,-10.257318,-0.014541,-0.013815,1,767,0.059462,0.033785,"[0.276364, 0.295455, 0.265455, 0.07, 0.092727]"
12,1150,10.3311,4.9498,4.1681,-10.978322,-0.014352,-0.014251,1,817,0.182094,0.096677,"[0.265217, 0.306087, 0.268696, 0.067826, 0.092174]"
12,1200,9.513,5.41,4.4397,-11.65265,-0.013636,-0.01429,1,867,0.304145,0.142908,"[0.2675, 0.3, 0.269167, 0.0725, 0.090833]"
12,1250,9.2301,6.3262,5.3311,-12.430933,-0.014769,-0.014379,1,917,0.123288,0.069132,"[0.2672, 0.2968, 0.2712, 0.0744, 0.0904]"
12,1300,9.0095,7.1777,6.1777,-13.160252,-0.014755,-0.014515,1,967,0.066633,0.043253,"[0.258462, 0.299231, 0.279231, 0.074615, 0.088462]"
12,1350,9.0757,8.1372,7.1376,-13.902228,-0.014893,-0.01462,1,1017,0.119946,0.063676,"[0.257037, 0.302963, 0.279259, 0.074074, 0.086667]"
