agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
11,50,1.1341,4.4891,2.3873,-0.559128,-0.007168,-0.011183,0,0,0.095486,0.049168,"[0.28, 0.28, 0.18, 0.1, 0.16]"
11,100,1.7569,4.8575,2.2351,-1.148693,-0.010069,-0.011487,0,0,0.217752,0.121996,"[0.22, 0.28, 0.25, 0.09, 0.16]"
11,150,2.071,3.9984,1.3638,-1.58443,-0.009384,-0.010563,0,0,0.0,0.0,"[0.24, 0.26, 0.26, 0.093333, 0.146667]"
11,200,1.9951,2.9026,0.9026,-2.0922,-0.009908,-0.010461,0,0,0.034916,0.014656,"[0.285, 0.245, 0.24, 0.095, 0.135]"
11,250,1.7131,1.7906,1.0647,0.275382,0.029044,0.004173,1,19,0.066142,0.035822,"[0.328, 0.24, 0.208, 0.088, 0.136]"
11,300,1.9104,0.7689,0.9393,-0.289533,0.002909,0.004296,1,69,0.127827,0.080554,"[0.33, 0.24, 0.21, 0.093333, 0.126667]"
11,350,2.5508,0.1858,1.7515,-1.021983,-0.008225,0.002812,1,119,0.060876,0.029227,"[0.305714, 0.271429, 0.214286, 0.088571, 0.12]"
11,400,3.3655,0.2605,2.4784,-1.747346,-0.012076,0.001724,1,169,0.177956,0.103214,"[0.3, 0.26, 0.24, 0.085, 0.115]"
11,450,2.9409,-0.5483,2.4828,-2.318238,-0.011724,-0.012968,1,219,0.028916,0.014458,"[0.288889, 0.257778, 0.26, 0.084444, 0.108889]"
11,500,2.6669,-1.473,2.9824,-2.988152,-0.012968,-0.013493,1,269,0.219575,0.105201,"[0.282, 0.272, 0.258, 0.084, 0.104]"
11,550,3.0744,-2.1962,3.8103,-3.763743,-0.014579,-0.013709,1,319,0.072248,0.031517,"[0.278182, 0.270909, 0.26, 0.092727, 0.098182]"
11,600,3.8006,-2.5869,4.5507,-4.521826,-0.01503,-0.013872,1,369,0.047378,0.032672,"[0.273333, 0.27, 0.263333, 0.088333, 0.105]"
11,650,3.0298,-3.007,4.4918,-5.080034,-0.012332,-0.013809,1,419,0.0,0.0,"[0.267692, 0.269231, 0.273846, 0.086154, 0.103077]"
11,700,2.0476,-3.3702,4.494,-5.650476,-0.011499,-0.013312,1,469,0.251226,0.121052,"[0.268571, 0.265714, 0.28, 0.085714, 0.1]"
11,750,0.9893,-3.1328,4.1328,-6.128237,-0.010105,-0.011822,1,519,0.0,0.0,"[0.268, 0.269333, 0.282667, 0.082667, 0.097333]"
11,800,0.3637,-2.446,8.8363,-7.698943,-0.023675,-0.015886,1,569,0.104813,0.057594,"[0.27, 0.26375, 0.28125, 0.08625, 0.09875]"
11,850,-0.5536,-2.0834,9.4783,-8.377344,-0.01748,-0.016487,1,619,0.054642,0.035723,"[0.269412, 0.271765, 0.278824, 0.083529, 0.096471]"
11,900,-1.2117,-1.5607,9.8759,-9.006861,-0.01404,-0.016782,1,669,0.195225,0.119091,"[0.258889, 0.271111, 0.294444, 0.081111, 0.094444]"
11,950,-0.9196,-0.4672,9.2545,-9.462574,-0.01099,-0.016672,1,719,0.016,0.004,"[0.267368, 0.269474, 0.288421, 0.081053, 0.093684]"
11,1000,-0.2774,0.3562,8.439,-9.869484,-0.009234,-0.010853,1,769,0.215435,0.097976,"[0.273, 0.266, 0.288, 0.081, 0.092]"
11,1050,-0.4216,1.533,8.4345,-10.428578,-0.010483,-0.010256,1,819,0.008519,0.00213,"[0.28, 0.265714, 0.282857, 0.080952, 0.090476]"
11,1100,0.1791,1.9095,8.8677,-11.105219,-0.013017,-0.010492,1,869,2.139111,0.604321,"[0.270909, 0.266364, 0.290909, 0.080909, 0.090909]"
11,1150,0.9068,2.5185,8.2344,-11.61856,-0.010929,-0.01078,1,919,0.02057,0.006857,"[0.273913, 0.262609, 0.286957, 0.083478, 0.093043]"
11,1200,2.0052,2.9926,7.2731,-11.966289,-0.008426,-0.010484,1,969,0.029943,0.01403,"[0.278333, 0.263333, 0.286667, 0.080833, 0.090833]"
11,1250,2.9313,3.6018,6.6029,-12.372264,-0.008305,-0.009718,1,1019,0.161165,0.070791,"[0.2784, 0.2648, 0.2888, 0.0792, 0.0888]"
11,1300,3.9898,3.9804,5.8297,-12.757615,-0.007772,-0.008262,1,1069,0.316568,0.111026,"[0.279231, 0.265385, 0.290769, 0.077692, 0.086923]"
11,1350,4.9349,3.6122,4.832,-13.128086,-0.007443,-0.007548,1,1119,0.398749,0.180637,"[0.28, 0.265185, 0.291111, 0.076296, 0.087407]"
