agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
6,50,4.0507,10.692,3.3841,-0.456854,-0.005361,-0.009137,0,0,0.228412,0.096984,"[0.4, 0.2, 0.18, 0.08, 0.14]"
6,100,3.9489,9.7861,2.9433,-1.008692,-0.009272,-0.010087,0,0,0.016731,0.007787,"[0.35, 0.2, 0.2, 0.1, 0.15]"
6,150,3.6201,8.7839,1.8886,-1.377762,-0.008056,-0.009185,0,0,0.101655,0.051628,"[0.346667, 0.206667, 0.226667, 0.1, 0.12]"
6,200,2.9175,8.1751,1.178,-1.845631,-0.009017,-0.009228,0,0,0.178727,0.075018,"[0.325, 0.225, 0.23, 0.105, 0.115]"
6,250,3.3157,7.3257,0.4536,-2.300762,-0.009264,-0.00922,0,0,0.114955,0.054695,"[0.316, 0.244, 0.224, 0.104, 0.112]"
6,300,3.1027,6.4287,2.3751,0.724947,0.022222,0.008668,1,39,0.035435,0.014456,"[0.303333, 0.23, 0.253333, 0.11, 0.103333]"
6,350,3.5574,5.5017,1.5273,0.294494,0.002658,0.008361,1,89,0.023186,0.018556,"[0.314286, 0.24, 0.234286, 0.108571, 0.102857]"
6,400,4.3394,4.9304,1.9035,-0.370743,-0.00845,0.007374,1,139,0.279493,0.150314,"[0.315, 0.2475, 0.23, 0.105, 0.1025]"
6,450,5.2814,4.1911,0.7436,-0.688751,-0.007028,0.00806,1,189,0.213891,0.092514,"[0.333333, 0.237778, 0.235556, 0.097778, 0.095556]"
6,500,5.7183,3.552,2.7595,-1.751929,-0.015108,-0.012384,1,239,7.259582,2.050975,"[0.316, 0.24, 0.236, 0.104, 0.104]"
6,550,6.3135,2.8466,1.8871,-2.187449,-0.010823,-0.01241,1,289,0.204102,0.07976,"[0.307273, 0.243636, 0.241818, 0.105455, 0.101818]"
6,600,6.6785,1.9892,1.3215,-2.634343,-0.009803,-0.011318,1,339,0.0,0.0,"[0.316667, 0.246667, 0.236667, 0.103333, 0.096667]"
6,650,6.1803,1.3384,1.9363,-3.387295,-0.013129,-0.013493,1,389,0.072222,0.038507,"[0.306154, 0.246154, 0.243077, 0.107692, 0.096923]"
6,700,6.2863,0.4053,2.3409,-4.038212,-0.013218,-0.011431,1,439,0.060673,0.039001,"[0.295714, 0.252857, 0.251429, 0.107143, 0.092857]"
6,750,6.5917,-0.4977,2.836,-4.727237,-0.013583,-0.012699,1,489,0.167244,0.09022,"[0.290667, 0.257333, 0.253333, 0.106667, 0.092]"
6,800,7.5975,-0.8247,2.3014,-5.180326,-0.010599,-0.01273,1,539,0.096803,0.051599,"[0.29375, 0.26, 0.25125, 0.105, 0.09]"
6,850,8.0396,-1.6133,2.7842,-5.856881,-0.012865,-0.012348,1,589,0.050521,0.032746,"[0.297647, 0.251765, 0.257647, 0.103529, 0.089412]"
6,900,8.5295,-2.0011,3.0377,-6.507584,-0.012431,-0.012347,1,639,0.030444,0.009556,"[0.291111, 0.261111, 0.255556, 0.104444, 0.087778]"
6,950,9.1608,-1.1288,2.1349,-6.897008,-0.009191,-0.010849,1,689,0.228628,0.110201,"[0.298947, 0.263158, 0.248421, 0.103158, 0.086316]"
6,1000,8.8394,-0.0129,1.0255,-7.24514,-0.007799,-0.010324,1,739,0.103447,0.056426,"[0.308, 0.262, 0.243, 0.102, 0.085]"
6,1050,8.4349,0.9228,0.5703,-7.714101,-0.008836,-0.009286,1,789,0.258451,0.107835,"[0.305714, 0.262857, 0.247619, 0.099048, 0.084762]"
6,1100,7.9733,1.9123,1.3735,-2.444731,0.080922,0.020314,2,12,0.053823,0.033896,"[0.311818, 0.263636, 0.242727, 0.097273, 0.084545]"
6,1150,7.1729,1.7225,1.9648,-3.123002,0.021121,0.01887,2,62,0.191954,0.069189,"[0.309565, 0.270435, 0.24087, 0.096522, 0.082609]"
6,1200,7.0377,0.8783,1.9661,-3.723255,0.000309,0.017609,2,112,0.020907,0.006969,"[0.309167, 0.273333, 0.236667, 0.098333, 0.0825]"
6,1250,7.3606,-0.1993,2.0313,-4.296293,-0.007544,0.017089,2,162,0.070361,0.041822,"[0.3136, 0.2696, 0.2392, 0.0968, 0.0808]"
6,1300,7.3573,-1.1721,2.7233,-4.994702,-0.011858,-0.01275,2,212,0.048965,0.030521,"[0.308462, 0.273077, 0.243077, 0.096154, 0.079231]"
6,1350,8.183,-1.7665,2.8846,-5.556958,-0.011406,-0.01217,2,262,0.196977,0.087123,"[0.302222, 0.278519, 0.248148, 0.094074, 0.077037]"
