agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
12,50,1.6046,2.8195,0.9099,-0.486682,-0.006274,-0.009734,0,0,0.1104,0.0702,"[0.22, 0.12, 0.08, 0.36, 0.22]"
12,100,1.5527,2.7671,0.888,-0.982306,-0.008571,-0.009823,0,0,0.181269,0.10398,"[0.12, 0.07, 0.05, 0.47, 0.29]"
12,150,1.6014,2.7418,0.8421,-1.47313,-0.009314,-0.009821,0,0,0.200547,0.109536,"[0.086667, 0.053333, 0.033333, 0.5, 0.326667]"
12,200,1.6823,2.784,0.8459,-1.973887,-0.009809,-0.009869,0,0,0.198842,0.091665,"[0.065, 0.065, 0.03, 0.515, 0.325]"
12,250,1.6689,2.7431,0.8135,-2.467401,-0.009813,-0.009904,0,0,0.18906,0.082339,"[0.056, 0.08, 0.032, 0.512, 0.32]"
12,300,1.9387,2.9779,0.9799,-3.000677,-0.010537,-0.010092,0,0,0.182791,0.07192,"[0.05, 0.1, 0.06, 0.496667, 0.293333]"
12,350,1.9834,3.0193,1.0168,-3.508065,-0.010187,-0.010175,0,0,0.119949,0.066497,"[0.051429, 0.097143, 0.062857, 0.457143, 0.331429]"
12,400,2.7637,2.9517,1.2202,-0.048749,0.066653,0.009626,1,1,1.168463,1.168463,"[0.075, 0.1325, 0.0725, 0.4175, 0.3025]"
12,450,3.719,3.1624,0.8834,-0.481391,0.018973,0.00993,1,51,0.037141,0.036866,"[0.1, 0.148889, 0.088889, 0.384444, 0.277778]"
12,500,3.0205,3.6842,1.0292,-1.010539,-0.000174,0.009951,1,101,0.014411,0.010129,"[0.114, 0.178, 0.096, 0.348, 0.264]"
12,550,3.1873,3.8726,0.8226,-1.469235,-0.005821,0.010194,1,151,0.14033,0.05064,"[0.105455, 0.178182, 0.090909, 0.343636, 0.281818]"
12,600,3.0268,4.2689,1.0097,-2.006647,-0.008976,-0.009789,1,201,0.091357,0.055679,"[0.108333, 0.178333, 0.086667, 0.356667, 0.27]"
12,650,3.132,4.1967,0.89,-2.482702,-0.009272,-0.010007,1,251,0.243318,0.114668,"[0.103077, 0.167692, 0.081538, 0.363077, 0.284615]"
12,700,3.2374,3.9228,0.7665,-2.958003,-0.009345,-0.009737,1,301,0.205347,0.103845,"[0.098571, 0.171429, 0.077143, 0.36, 0.292857]"
12,750,3.5204,4.3314,0.583,-3.421299,-0.00959,-0.00976,1,351,0.03874,0.022716,"[0.096, 0.196, 0.077333, 0.348, 0.282667]"
12,800,3.2877,4.3486,0.793,-3.963307,-0.010344,-0.009783,1,401,0.367515,0.143004,"[0.09, 0.19875, 0.075, 0.34875, 0.2875]"
12,850,3.4091,4.1803,0.6178,-4.428272,-0.009626,-0.009728,1,451,0.413364,0.163288,"[0.088235, 0.2, 0.072941, 0.356471, 0.282353]"
