agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
1,50,10.6694,7.8514,2.0264,-0.317492,-0.00399,-0.00635,0,0,0.058284,0.042889,"[0.42, 0.22, 0.16, 0.1, 0.1]"
1,100,10.6733,7.451,2.2802,-0.868251,-0.008504,-0.008683,0,0,0.132344,0.06246,"[0.29, 0.29, 0.1, 0.2, 0.12]"
1,150,11.1176,7.7996,2.4342,-1.399046,-0.009971,-0.009327,0,0,0.137086,0.113433,"[0.233333, 0.253333, 0.12, 0.22, 0.173333]"
1,200,11.6008,7.9785,2.7942,-1.971055,-0.010963,-0.009855,0,0,0.056068,0.026528,"[0.225, 0.24, 0.125, 0.19, 0.22]"
1,250,11.7597,7.3266,3.2274,-2.55769,-0.011174,-0.011201,0,0,0.142358,0.086179,"[0.224, 0.212, 0.136, 0.184, 0.244]"
1,300,11.778,7.3612,3.2254,-3.057287,-0.010465,-0.010945,0,0,0.242572,0.136286,"[0.193333, 0.176667, 0.116667, 0.206667, 0.306667]"
1,350,11.8861,7.3472,3.3258,-3.577382,-0.010375,-0.010892,0,0,0.376024,0.203012,"[0.171429, 0.154286, 0.102857, 0.245714, 0.325714]"
1,400,11.898,7.3633,3.3282,-4.077853,-0.010141,-0.010534,0,0,0.518248,0.274124,"[0.15, 0.1375, 0.09, 0.275, 0.3475]"
1,450,11.898,7.3633,3.3282,-4.577853,-0.010051,-0.010101,0,0,0.658703,0.344352,"[0.133333, 0.122222, 0.08, 0.295556, 0.368889]"
1,500,11.886,7.2697,3.365,-5.085204,-0.010119,-0.01014,0,0,0.798647,0.414323,"[0.122, 0.112, 0.076, 0.302, 0.388]"
1,550,11.8583,7.2484,3.3523,-5.582682,-0.010004,-0.010027,0,0,0.931146,0.480573,"[0.112727, 0.101818, 0.069091, 0.312727, 0.403636]"
1,600,11.8629,7.3028,3.3282,-6.077853,-0.009919,-0.01,0,0,1.047107,0.538553,"[0.105, 0.095, 0.063333, 0.316667, 0.42]"
1,650,11.875,7.3356,3.322,-6.576613,-0.009954,-0.009994,0,0,1.139559,0.58478,"[0.098462, 0.087692, 0.058462, 0.333846, 0.421538]"
1,700,11.8783,7.4223,3.2824,-7.068686,-0.009901,-0.009917,0,0,1.213623,0.621812,"[0.094286, 0.082857, 0.054286, 0.338571, 0.43]"
1,750,11.8247,7.5038,3.1965,-7.551505,-0.009662,-0.009844,0,0,0.063147,0.02616,"[0.092, 0.078667, 0.052, 0.352, 0.425333]"
1,800,10.5562,7.7685,1.9845,-7.809114,-0.006709,-0.008656,0,0,0.127702,0.104766,"[0.1175, 0.095, 0.05875, 0.33, 0.39875]"
1,850,10.4647,7.7916,1.8989,-8.291987,-0.008652,-0.008577,0,0,0.082739,0.050196,"[0.111765, 0.090588, 0.058824, 0.350588, 0.388235]"
1,900,10.4612,8.112,1.7099,-8.754185,-0.008926,-0.008427,0,0,0.005284,0.001321,"[0.114444, 0.088889, 0.062222, 0.357778, 0.376667]"
1,950,9.5864,8.7371,0.6427,-9.040744,-0.006833,-0.007446,0,0,0.037618,0.035453,"[0.133684, 0.087368, 0.070526, 0.345263, 0.363158]"
1,1000,8.8295,9.4764,1.6935,-5.750913,0.036518,0.010291,1,25,0.023244,0.011481,"[0.147, 0.09, 0.079, 0.334, 0.35]"
1,1050,8.8139,9.6438,1.8342,-6.27906,0.006662,0.010065,1,75,0.261541,0.135771,"[0.140952, 0.087619, 0.079048, 0.337143, 0.355238]"
