agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
9,50,1.054,8.0519,0.9474,-0.420259,-0.005245,-0.008405,0,0,0.017336,0.005779,"[0.24, 0.42, 0.18, 0.08, 0.08]"
9,100,0.6097,8.932,0.3962,-0.810015,-0.007177,-0.0081,0,0,0.047975,0.029537,"[0.31, 0.38, 0.11, 0.08, 0.12]"
9,150,0.3775,9.2519,0.6716,-1.365091,-0.009536,-0.009101,0,0,0.235053,0.127526,"[0.253333, 0.28, 0.086667, 0.153333, 0.226667]"
9,200,0.4138,9.3685,0.6924,-1.869254,-0.009897,-0.009346,0,0,0.427791,0.223896,"[0.205, 0.21, 0.07, 0.24, 0.275]"
9,250,0.3766,9.4488,0.7682,-2.384414,-0.010171,-0.009821,0,0,0.589906,0.304953,"[0.172, 0.176, 0.056, 0.3, 0.296]"
9,300,0.4037,9.3752,0.7045,-2.871686,-0.009862,-0.010308,0,0,0.739456,0.379728,"[0.15, 0.15, 0.046667, 0.346667, 0.306667]"
9,350,0.7888,9.4786,0.5231,-3.335401,-0.009473,-0.009852,0,0,0.113948,0.046383,"[0.134286, 0.154286, 0.065714, 0.351429, 0.294286]"
9,400,1.1509,9.8452,0.8586,-3.902496,-0.010666,-0.010166,0,0,0.026178,0.016171,"[0.125, 0.1775, 0.0875, 0.34, 0.27]"
9,450,1.1325,9.5459,0.5618,-4.343134,-0.009335,-0.009794,0,0,0.152961,0.087842,"[0.111111, 0.157778, 0.122222, 0.362222, 0.246667]"
9,500,1.6176,9.174,1.2347,0.022276,0.039192,0.01447,1,34,0.020857,0.013767,"[0.116, 0.19, 0.12, 0.342, 0.232]"
9,550,1.6494,9.3894,1.433,-0.51737,0.007373,0.01409,1,84,0.122929,0.064473,"[0.110909, 0.174545, 0.114545, 0.354545, 0.245455]"
9,600,1.6322,9.3792,1.4274,-1.01625,-0.003659,0.014431,1,134,0.318848,0.148955,"[0.101667, 0.161667, 0.105, 0.373333, 0.258333]"
9,650,1.5498,9.2822,1.3589,-1.502561,-0.007505,0.014203,1,184,0.472141,0.211107,"[0.096923, 0.155385, 0.096923, 0.38, 0.270769]"
9,700,1.6995,9.2373,1.2733,-1.985442,-0.009033,-0.010039,1,234,0.636813,0.243514,"[0.091429, 0.165714, 0.091429, 0.381429, 0.27]"
9,750,1.5677,9.3973,1.4627,-2.523315,-0.010073,-0.01003,1,284,0.760108,0.287264,"[0.085333, 0.170667, 0.085333, 0.38, 0.278667]"
9,800,1.5638,9.8285,1.8798,-3.106735,-0.011132,-0.010452,1,334,0.125111,0.062461,"[0.08375, 0.1725, 0.09, 0.36625, 0.2875]"
9,850,1.9208,9.8775,1.8791,-3.606607,-0.010498,-0.01052,1,384,0.432176,0.173741,"[0.078824, 0.187059, 0.084706, 0.358824, 0.290588]"
9,900,1.715,10.2814,2.2991,-4.190602,-0.011058,-0.011026,1,434,0.096381,0.053191,"[0.078889, 0.185556, 0.094444, 0.347778, 0.293333]"
9,950,1.859,10.2204,2.2249,-4.67575,-0.010231,-0.010762,1,484,0.266331,0.101066,"[0.075789, 0.184211, 0.089474, 0.352632, 0.297895]"
9,1000,2.3155,10.3904,2.4111,-5.212998,-0.010529,-0.010531,1,534,0.059816,0.037994,"[0.08, 0.185, 0.087, 0.343, 0.305]"
