agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
16,50,8.2675,0.9291,0.7359,-0.377958,-0.004574,-0.007559,0,0,0.11108,0.07045,"[0.24, 0.34, 0.1, 0.04, 0.28]"
16,100,9.0926,0.9651,1.5049,2.968239,0.047189,0.029682,1,16,0.07069,0.051086,"[0.35, 0.22, 0.09, 0.07, 0.27]"
16,150,9.1126,0.9644,1.52,2.465229,0.010804,0.016435,1,66,0.320874,0.180437,"[0.233333, 0.146667, 0.06, 0.18, 0.38]"
16,200,9.0961,0.8718,1.573,1.954617,-0.002575,0.009773,1,116,0.56607,0.303035,"[0.18, 0.11, 0.06, 0.255, 0.395]"
16,250,9.0505,0.8574,1.5521,1.458799,-0.007264,0.009184,1,166,0.74495,0.392475,"[0.148, 0.092, 0.048, 0.3, 0.412]"
16,300,9.09,0.7582,1.6523,0.938758,-0.009283,-0.010147,1,216,0.896821,0.468411,"[0.126667, 0.086667, 0.043333, 0.33, 0.413333]"
16,350,9.0793,0.7413,1.6581,0.437607,-0.009756,-0.010138,1,266,1.06769,0.553845,"[0.108571, 0.074286, 0.04, 0.342857, 0.434286]"
16,400,9.0605,0.7345,1.6511,-0.060997,-0.009888,-0.010078,1,316,1.23252,0.63626,"[0.095, 0.0675, 0.035, 0.3575, 0.445]"
16,450,9.0498,0.7176,1.6573,-0.562236,-0.009981,-0.010105,1,366,1.386129,0.713064,"[0.084444, 0.06, 0.033333, 0.368889, 0.453333]"
16,500,8.4771,0.6359,1.4451,-1.019804,-0.009513,-0.009793,1,416,0.12768,0.080163,"[0.08, 0.092, 0.05, 0.35, 0.428]"
16,550,8.2033,0.3146,1.6976,-1.570302,-0.010331,-0.01004,1,466,0.210189,0.115095,"[0.087273, 0.092727, 0.047273, 0.347273, 0.425455]"
16,600,8.1505,0.2991,1.7076,-2.072298,-0.010147,-0.010057,1,516,0.42545,0.222725,"[0.081667, 0.086667, 0.043333, 0.353333, 0.435]"
16,650,8.1686,0.329,1.6795,-2.566671,-0.009978,-0.010022,1,566,0.607084,0.313542,"[0.076923, 0.08, 0.04, 0.355385, 0.447692]"
16,700,8.1686,0.329,1.6795,-3.066671,-0.009992,-0.010234,1,616,0.771693,0.395846,"[0.071429, 0.074286, 0.037143, 0.364286, 0.452857]"
16,750,8.2007,0.315,1.6969,-3.570158,-0.010028,-0.009999,1,666,0.936949,0.478475,"[0.068, 0.069333, 0.034667, 0.372, 0.456]"
