agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
1,50,7.5205,10.9164,5.9811,-0.484008,-0.00623,-0.00968,0,0,0.039397,0.020906,"[0.24, 0.24, 0.22, 0.16, 0.14]"
1,100,7.3106,10.0307,5.2694,-0.951661,-0.008017,-0.009517,0,0,0.38213,0.132983,"[0.24, 0.28, 0.23, 0.12, 0.13]"
1,150,7.1688,9.08,4.6206,-1.411913,-0.008918,-0.009413,0,0,0.352495,0.157059,"[0.233333, 0.28, 0.26, 0.126667, 0.1]"
1,200,8.0339,8.5852,4.6966,-1.997102,-0.010874,-0.009986,0,0,0.026772,0.008924,"[0.235, 0.3, 0.26, 0.115, 0.09]"
1,250,8.7374,8.7097,5.2659,-2.730973,-0.013235,-0.011235,0,0,0.099599,0.073512,"[0.196, 0.312, 0.28, 0.108, 0.104]"
1,300,9.02,7.9805,5.0044,-3.288663,-0.011819,-0.011685,0,0,0.042715,0.018642,"[0.193333, 0.293333, 0.3, 0.11, 0.103333]"
1,350,8.6216,7.0466,4.1599,-3.709772,-0.009519,-0.011489,0,0,0.427667,0.175873,"[0.217143, 0.28, 0.294286, 0.105714, 0.102857]"
1,400,7.7927,6.5913,3.2142,-4.130631,-0.008852,-0.010668,0,0,0.051887,0.03101,"[0.2325, 0.2725, 0.285, 0.1025, 0.1075]"
1,450,6.7347,6.2009,2.1099,-4.489761,-0.007663,-0.008794,0,0,0.210094,0.089565,"[0.251111, 0.273333, 0.271111, 0.097778, 0.106667]"
1,500,6.3892,5.2244,1.4073,-4.939239,-0.008922,-0.008253,0,0,0.105825,0.043103,"[0.264, 0.276, 0.258, 0.1, 0.102]"
1,550,7.179,4.9149,2.1806,-5.703915,-0.013101,-0.009971,0,0,0.105539,0.058715,"[0.254545, 0.283636, 0.258182, 0.1, 0.103636]"
1,600,7.7348,4.4067,2.7984,-6.477462,-0.014715,-0.011734,0,0,0.098514,0.039507,"[0.243333, 0.281667, 0.261667, 0.105, 0.108333]"
1,650,7.8013,3.4484,3.2023,-7.158244,-0.014014,-0.013342,0,0,0.045548,0.020645,"[0.243077, 0.283077, 0.263077, 0.101538, 0.109231]"
1,700,7.2171,2.9657,3.0089,-7.739577,-0.012497,-0.014002,0,0,0.025162,0.008387,"[0.231429, 0.284286, 0.271429, 0.1, 0.112857]"
1,750,6.5688,2.2088,3.2019,-8.36817,-0.012345,-0.013321,0,0,0.194616,0.082357,"[0.234667, 0.28, 0.273333, 0.101333, 0.110667]"
1,800,5.4876,2.1481,2.8933,-8.896447,-0.011057,-0.012095,0,0,0.016,0.004,"[0.245, 0.27375, 0.2725, 0.0975, 0.11125]"
1,850,4.4506,2.1277,2.9244,-9.462668,-0.011544,-0.011522,0,0,0.047525,0.02017,"[0.250588, 0.28, 0.265882, 0.095294, 0.108235]"
1,900,3.8186,1.5249,2.8671,-10.0412,-0.011028,-0.011508,0,0,0.140244,0.051863,"[0.244444, 0.278889, 0.274444, 0.095556, 0.106667]"
1,950,2.7825,1.8435,1.972,-10.412195,-0.009015,-0.01022,0,0,0.13114,0.066927,"[0.251579, 0.274737, 0.276842, 0.092632, 0.104211]"
1,1000,3.1099,2.4459,2.5578,-11.169351,-0.013107,-0.011365,0,0,0.085215,0.033518,"[0.247, 0.271, 0.281, 0.091, 0.11]"
1,1050,3.443,2.0771,2.6699,-11.771759,-0.012041,-0.011545,0,0,0.209612,0.106641,"[0.237143, 0.272381, 0.291429, 0.087619, 0.111429]"
1,1100,2.3583,2.0838,1.7377,-12.105336,-0.008804,-0.010321,0,0,0.053042,0.034496,"[0.240909, 0.271818, 0.294545, 0.084545, 0.108182]"
1,1150,1.3469,2.0024,1.0607,-12.569928,-0.009388,-0.010789,0,0,0.016,0.004,"[0.245217, 0.268696, 0.293913, 0.085217, 0.106957]"
1,1200,0.4865,2.5756,1.6571,-13.249214,-0.012401,-0.010399,0,0,0.048397,0.022799,"[0.248333, 0.266667, 0.295833, 0.084167, 0.105]"
1,1250,0.6249,3.4268,2.4556,-13.978908,-0.013847,-0.011036,0,0,0.063364,0.035702,"[0.2424, 0.2648, 0.3056, 0.0848, 0.1024]"
1,1300,1.4092,3.757,2.7872,-14.645231,-0.013347,-0.012699,0,0,0.170852,0.066535,"[0.241538, 0.267692, 0.303077, 0.083846, 0.103846]"
1,1350,2.3167,4.3328,2.7533,-15.228455,-0.011703,-0.013293,0,0,0.247517,0.117928,"[0.246667, 0.267407, 0.298519, 0.082963, 0.104444]"
