agent_id,t,x,y,dmin,episode_return,ema_return,recent_mean,collected,since_last_collect,pos_regret_sum,regret_max,action_dist
2,50,1.8588,9.1559,2.4394,-0.52107,-0.006264,-0.010421,0,0,0.258222,0.121899,"[0.2, 0.32, 0.16, 0.12, 0.2]"
2,100,2.3761,9.5816,2.6559,-1.194385,-0.011329,-0.011944,0,0,0.05786,0.038401,"[0.23, 0.31, 0.17, 0.16, 0.13]"
2,150,2.3069,10.4169,3.4865,-1.960505,-0.013842,-0.01307,0,0,0.144384,0.09976,"[0.2, 0.293333, 0.246667, 0.146667, 0.113333]"
2,200,2.85,11.1236,4.1263,-2.688468,-0.014253,-0.013442,0,0,0.063485,0.038918,"[0.19, 0.295, 0.27, 0.135, 0.11]"
2,250,3.6673,11.5331,4.5819,-3.34958,-0.013788,-0.014143,0,0,0.0112,0.0028,"[0.192, 0.316, 0.268, 0.12, 0.104]"
2,300,4.5508,11.6116,4.8654,-3.986272,-0.012881,-0.013959,0,0,0.045451,0.01887,"[0.193333, 0.3, 0.29, 0.11, 0.106667]"
2,350,5.5756,11.774,5.4245,-4.658104,-0.013289,-0.013488,0,0,0.048596,0.029659,"[0.202857, 0.302857, 0.291429, 0.102857, 0.1]"
2,400,5.8446,11.029,4.932,-5.1696,-0.010992,-0.012406,0,0,0.421353,0.155701,"[0.21, 0.285, 0.3025, 0.0975, 0.105]"
2,450,5.9975,10.0322,4.2637,-5.605941,-0.009737,-0.011282,0,0,0.255462,0.116306,"[0.226667, 0.288889, 0.288889, 0.097778, 0.097778]"
2,500,6.9055,9.7114,4.7544,-6.27408,-0.012013,-0.011439,0,0,0.186616,0.099607,"[0.218, 0.304, 0.288, 0.094, 0.096]"
2,550,7.5239,10.3377,5.6219,-7.057579,-0.014339,-0.011997,0,0,0.069018,0.05202,"[0.223636, 0.305455, 0.278182, 0.098182, 0.094545]"
2,600,8.1993,10.7769,6.4263,-7.798456,-0.014726,-0.013144,0,0,0.05276,0.030565,"[0.223333, 0.29, 0.296667, 0.1, 0.09]"
2,650,8.8344,10.4966,6.7019,-8.493572,-0.013733,-0.014438,0,0,0.016,0.004,"[0.215385, 0.295385, 0.290769, 0.096923, 0.101538]"
2,700,9.3584,9.5937,6.3323,-9.009664,-0.011636,-0.013678,0,0,0.234305,0.090082,"[0.224286, 0.291429, 0.288571, 0.095714, 0.1]"
2,750,9.8608,8.683,6.0984,-9.552889,-0.011214,-0.012477,0,0,0.288737,0.109589,"[0.230667, 0.288, 0.285333, 0.096, 0.1]"
2,800,9.8067,7.688,5.5073,-9.994652,-0.009268,-0.010981,0,0,0.226467,0.095646,"[0.24, 0.28125, 0.28875, 0.0925, 0.0975]"
2,850,9.8707,6.4867,5.0925,-10.451706,-0.00928,-0.009791,0,0,0.0,0.0,"[0.250588, 0.283529, 0.282353, 0.089412, 0.094118]"
2,900,9.2641,5.7486,4.3293,-10.869061,-0.008513,-0.009297,0,0,0.118192,0.062913,"[0.251111, 0.28, 0.287778, 0.087778, 0.093333]"
2,950,8.9729,4.7565,3.9804,-11.35927,-0.009492,-0.009032,0,0,0.015059,0.00502,"[0.251579, 0.284211, 0.285263, 0.086316, 0.092632]"
2,1000,8.4318,3.7333,3.6581,-11.864826,-0.009908,-0.009351,0,0,0.121816,0.060502,"[0.26, 0.284, 0.28, 0.084, 0.092]"
2,1050,8.5207,2.7375,4.185,-12.52019,-0.011931,-0.010342,0,0,0.126994,0.071446,"[0.255238, 0.285714, 0.286667, 0.082857, 0.089524]"
2,1100,7.6875,2.0324,4.0037,-13.063937,-0.011145,-0.010974,0,0,0.177142,0.087019,"[0.260909, 0.280909, 0.286364, 0.081818, 0.09]"
2,1150,6.7192,1.5173,3.8839,-13.60998,-0.011046,-0.011254,0,0,0.17812,0.072006,"[0.265217, 0.282609, 0.281739, 0.08087, 0.089565]"
2,1200,7.1301,0.9483,4.5775,-14.328698,-0.013158,-0.012319,0,0,0.042963,0.029969,"[0.26, 0.29, 0.28, 0.081667, 0.088333]"
2,1250,6.3908,0.8611,4.3663,-14.886469,-0.01148,-0.011831,0,0,0.059582,0.036071,"[0.256, 0.2856, 0.2872, 0.08, 0.0912]"
2,1300,5.5419,1.6431,3.4003,-15.233269,-0.008612,-0.010847,0,0,0.107347,0.042889,"[0.260769, 0.282308, 0.289231, 0.078462, 0.089231]"
2,1350,4.783,2.0903,2.9178,-15.736758,-0.009863,-0.010634,0,0,0.119071,0.049564,"[0.261481, 0.284444, 0.285185, 0.079259, 0.08963]"
2,1400,3.8773,1.8203,2.9919,-16.341581,-0.011222,-0.010064,0,0,0.166608,0.072903,"[0.261429, 0.285714, 0.283571, 0.08, 0.089286]"
2,1450,2.865,1.7838,2.023,-16.697802,-0.008901,-0.009057,0,0,0.10643,0.056005,"[0.264828, 0.282069, 0.286207, 0.07931, 0.087586]"
2,1500,1.6339,1.9649,1.1545,-17.064103,-0.008047,-0.009154,0,0,0.282782,0.103664,"[0.271333, 0.28, 0.284667, 0.078, 0.086]"
2,1550,0.7099,1.7863,0.8381,-17.590818,-0.0096,-0.00927,0,0,0.129207,0.070884,"[0.270323, 0.282581, 0.282581, 0.07871, 0.085806]"
2,1600,-0.3348,1.8266,1.57,-18.287198,-0.012673,-0.009728,0,0,0.148923,0.063017,"[0.2725, 0.28, 0.285, 0.0775, 0.085]"
2,1650,-0.4318,2.6472,2.1825,-19.019704,-0.013843,-0.01161,0,0,0.077206,0.062708,"[0.269091, 0.278788, 0.287879, 0.07697, 0.087273]"
2,1700,0.5658,2.8198,1.8709,-19.487372,-0.010932,-0.012116,0,0,0.00706,0.001765,"[0.27, 0.278824, 0.29, 0.075882, 0.085294]"
2,1750,1.6713,2.7866,1.9085,-20.064907,-0.011229,-0.01237,0,0,0.058429,0.040703,"[0.273714, 0.276571, 0.289143, 0.076, 0.084571]"
2,1800,2.6121,3.0726,2.6257,-20.768346,-0.013335,-0.012406,0,0,0.046743,0.042421,"[0.273889, 0.28, 0.286667, 0.075556, 0.083889]"
2,1850,2.4025,4.0155,2.7778,-21.348768,-0.012018,-0.011645,0,0,0.0,0.0,"[0.27027, 0.284865, 0.286486, 0.074595, 0.083784]"
2,1900,2.0127,5.1075,2.1346,-21.790111,-0.009908,-0.011514,0,0,0.085585,0.034415,"[0.274211, 0.284211, 0.283684, 0.074211, 0.083684]"
2,1950,1.8966,6.137,1.4008,-22.243352,-0.009223,-0.010892,0,0,0.111529,0.054236,"[0.275897, 0.283077, 0.282564, 0.073846, 0.084615]"
2,2000,2.6285,6.7522,0.4466,-22.622513,-0.008149,-0.009271,0,0,0.03002,0.018926,"[0.2775, 0.2805, 0.284, 0.073, 0.085]"
2,2050,2.7247,5.8511,2.4293,-19.559058,0.01829,0.008949,1,47,0.052462,0.031691,"[0.276098, 0.279512, 0.288293, 0.072195, 0.083902]"
2,2100,2.6162,4.8788,2.3869,-20.120584,-0.000818,0.008348,1,97,0.048115,0.03106,"[0.274762, 0.279524, 0.29, 0.072381, 0.083333]"
2,2150,3.3432,4.3312,1.7867,-20.560531,-0.005965,0.008414,1,147,0.122209,0.045136,"[0.272093, 0.283721, 0.289302, 0.071628, 0.083256]"
2,2200,4.2854,4.229,1.0512,-20.983448,-0.007364,0.008195,1,197,0.234152,0.092069,"[0.273636, 0.285455, 0.286364, 0.071818, 0.082727]"
